"Crash ID","Traffic Unit ID","Involved Person ID","DOT Case Number","Year","Involved Person Identifier","Vehicle ID","Injury Classification","Injury Classification Text Format","Seating Position","Seating Position Text Format","Involved Person Age","Occupant Protection System Use","Occupant Protection System Use Text Format","Airbag Status","Airbag Status Text Format","Ejection Status","Ejection Status Text Format"
"2898247","5429381","7358824","853918","2012","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","58","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2898283","5429458","7358916","853957","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2898319","5429524","7359005","853993","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","17","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2898364","5429621","7359138","854040","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2898544","5429979","7359563","854223","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","8","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2898581","5430068","7359705","854261","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","45","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2898755","5430421","7360180","854438","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2898902","5430712","7360553","854587","2012","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","51","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"2898926","5430758","7360608","854611","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","57","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2898949","5430797","7360654","854637","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","50","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2899029","5430958","7360864","854719","2012","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","16","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2899337","5431536","7361576","855033","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","12","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2899337","5431536","7361578","855033","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","4","Second Seat Left/Motorcycle Passenger","12","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2899364","5431587","7361651","855060","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2899690","5432217","7362439","855394","2012","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","19","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2899930","5432672","7363011","855640","2012","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","60","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2900186","5433169","7363591","855914","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","63","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2900262","5433324","7363755","855993","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","13","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2900262","5433325","7363756","855993","2012","03","03","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","9","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2900354","5433513","7363999","856092","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","62","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2900461","5433718","7364256","856204","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","46","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2900664","5434137","7364775","856414","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","45","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2900670","5434149","7364787","856420","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","28","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2902857","5438038","7370200","858713","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","58","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2903022","5438357","7370604","858912","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","17","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2903089","5438487","7370746","858979","2012","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","60","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2903280","5438866","7371226","859171","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","64","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2903324","5438953","7371331","859216","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","61","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2903457","5439223","7371655","859354","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","55","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"2903483","5439271","7371713","859380","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","41","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2903483","5439271","7371714","859380","2012","02","02","B","Non Incapacitating Evident Injury","4","Second Seat Left/Motorcycle Passenger","41","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2903520","5439341","7371795","859419","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","25","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2903548","5439392","7371862","859447","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","47","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2903635","5439555","7372059","859540","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","38","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2903637","5439558","7372064","859542","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","21","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2903706","5439684","7372221","859612","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","14","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2903807","5439873","7372455","859713","2012","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","42","4","Shoulder and Lap Belt","2","Not Deployed","1","Not Applicable"
"2903972","5440186","7372854","859882","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","22","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2904041","5440319","7373016","859952","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","10","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2904122","5440469","7373209","860036","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2904256","5440707","7373491","860173","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","26","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2904279","5440749","7373534","860196","2012","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","49","6","Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"2904359","5440906","7373744","860279","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","45","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2904529","5441245","7374191","860457","2012","03","03","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2904539","5441262","7374216","860467","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","17","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2904685","5441551","7374603","860622","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","48","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2904701","5441580","7374635","860638","2012","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","49","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2904741","5441659","7374761","860680","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","21","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2904933","5442029","7375196","860872","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2905186","5442514","7375895","861137","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2905227","5442595","7375996","861179","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","65","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2905337","5442801","7376254","861291","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","33","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2905349","5442826","7376283","861306","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","46","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2905435","5442997","7376489","861394","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2905505","5443133","7376667","861467","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2905622","5443354","7376952","861590","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","24","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2905866","5443814","7377560","861858","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","14","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2906062","5444176","7378055","862064","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","17","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2906279","5444590","7378620","862287","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","51","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2906285","5444602","7378632","862293","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","49","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2906298","5444628","7378670","862306","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"2906536","5445094","7379260","862555","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","18","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2906543","5445110","7379281","862562","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","12","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2906639","5445293","7379500","862673","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","25","6","Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"2906882","5445759","7380137","862930","2012","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","10","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
