"Crash ID","Traffic Unit ID","DOT Case Number","Year","Traffic Unit Number","Traffic Unit Type Code","Traffic Unit Type Code Text Format","Qualifying Commercial Vehicle Code","Qualifying Commercial Vehicle Code Text Format","Vehicle Type","Vehicle Type Text Format","Vehicle Maneuver Prefix","Vehicle Maneuver Prefix Text Format","Vehicle Maneuver Suffix","Vehicle Maneuver Suffix Text Format","Pedestrian Maneuver","Pedestrian Maneuver Text Format","Vehicle Operator or Pedestrian Sex","Vehicle Operator or Pedestrian Sex Text Format","Vehicle Operator or Pedestrian Age","Vehicle or Pedestrian Direction","Vehicle or Pedestrian Direction Text Format","Vehicle Operator or Pedestrian Alcohol or Drugs Code","Vehicle Operator or Pedestrian Alcohol or Drugs Code Text Format","First Object Struck","First Object Struck Text Format","Second Object Struck","Second Object Struck Text Format"
"3077011","5762013","159622","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","4","Vehicle Skidded Slowing or Stopping For","7","Vehicle Turning Right from Proper Lane","","","1","Male","30","4","West","0","No indication or unknown","","","",""
"3079914","5767255","162723","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","37","3","East","0","No indication or unknown","","","",""
"3080053","5767530","162867","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","21","3","East","0","No indication or unknown","","","",""
"3080149","5767713","162992","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","57","2","South","1","Had Been Drinking (Blood Alcohol < 0.10)","","","",""
"3080347","5768049","163197","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","20","4","West","0","No indication or unknown","","","",""
"3080960","5769110","163842","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","1","North","0","No indication or unknown","","","",""
"3081207","5769578","164105","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","62","4","West","0","No indication or unknown","","","",""
"3082152","5771317","165095","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","47","2","South","0","No indication or unknown","","","",""
"3082152","5771318","165095","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","9","Sex Unknown","","9","Unknown","0","No indication or unknown","","","",""
"3082202","5771415","165145","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","55","3","East","0","No indication or unknown","","","",""
"3082876","5772692","165836","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","55","4","West","0","No indication or unknown","","","",""
"3083034","5772993","166001","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","44","1","North","0","No indication or unknown","","","",""
"3083762","5774398","166748","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","24","2","South","0","No indication or unknown","","","",""
"3084484","5775733","167530","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","44","3","East","0","No indication or unknown","","","",""
"3087596","5781527","170842","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","25","1","North","0","No indication or unknown","","","",""
"3087822","5781961","171080","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","48","3","East","0","No indication or unknown","","","",""
"3087831","5781978","171099","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","21","1","North","0","No indication or unknown","","","",""
"3088045","5782376","171335","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","1","North","0","No indication or unknown","","","",""
"3088108","5782484","171400","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","10","Vehicle Turning Left from Improper Lane","","","1","Male","14","3","East","0","No indication or unknown","","","",""
"3088116","5782500","171408","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","70","4","West","0","No indication or unknown","","","",""
"3088166","5782595","171461","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","46","2","South","0","No indication or unknown","","","",""
"3088170","5782602","171465","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","33","1","North","0","No indication or unknown","","","",""
"3088258","5782766","171553","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","26","2","South","0","No indication or unknown","","","",""
"3088344","5782937","171639","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","19","1","North","0","No indication or unknown","","","",""
"3088500","5783233","171808","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","26","1","North","0","No indication or unknown","","","",""
"3088506","5783244","171818","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","49","1","North","0","No indication or unknown","","","",""
"3088616","5783444","171933","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","39","2","South","2","Intoxicated (0.10 or more)","","","",""
"3088777","5783756","172096","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","42","1","North","0","No indication or unknown","","","",""
"3088837","5783867","172159","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","17","9","Unknown","0","No indication or unknown","","","",""
"3088979","5784136","172317","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","3","East","0","No indication or unknown","","","",""
"3089081","5784324","172424","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","60","3","East","0","No indication or unknown","","","",""
"3089257","5784660","172605","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","17","3","East","0","No indication or unknown","","","",""
"3089315","5784767","172663","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","","2","South","0","No indication or unknown","","","",""
"3089324","5784784","172672","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","5","Vehicle Passing Same Direction on Right","","","1","Male","","1","North","0","No indication or unknown","","","",""
"3089374","5784877","172722","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","57","2","South","0","No indication or unknown","","","",""
"3089382","5784888","172732","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","13","Vehicle Turning Left from Driveway","","","1","Male","25","3","East","0","No indication or unknown","","","",""
"3089388","5784898","172738","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","1","North","0","No indication or unknown","","","",""
"3089525","5785167","172882","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","3","East","0","No indication or unknown","","","",""
"3089540","5785196","172899","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","1","North","0","No indication or unknown","","","",""
"3089645","5785404","173007","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","10","Vehicle Turning Left from Improper Lane","","","1","Male","15","4","West","0","No indication or unknown","","","",""
"3090008","5786107","173379","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","35","2","South","0","No indication or unknown","","","",""
"3090159","5786394","173535","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","47","1","North","0","No indication or unknown","","","",""
"3090228","5786527","173614","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","2","South","0","No indication or unknown","","","",""
"3090502","5787045","173896","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","26","1","North","0","No indication or unknown","","","",""
"3090585","5787209","173981","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","10","4","West","0","No indication or unknown","","","",""
"3090597","5787234","173993","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","4","West","0","No indication or unknown","","","",""
"3091017","5788041","174437","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","54","1","North","0","No indication or unknown","","","",""
"3091285","5788559","174722","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","4","West","0","No indication or unknown","","","",""
"3091646","5789251","175096","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","12","2","South","0","No indication or unknown","","","",""
"3092000","5789913","175483","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","57","3","East","0","No indication or unknown","","","",""
"3092487","5790810","176018","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","21","3","East","0","No indication or unknown","","","",""
"3092720","5791247","176258","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","34","1","North","0","No indication or unknown","","","",""
